loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6391510963439941,0.6166666666666667,1703912032,,False,1,39b26cd7,2023-12-30_04-53-52,8.02875804901123,8.02875804901123,1664,181e82a2b3cf,172.28.0.12,8.02875804901123,1
0.5730446577072144,0.7055555555555556,1703912040,,False,2,39b26cd7,2023-12-30_04-54-00,8.259500741958618,16.28825879096985,1664,181e82a2b3cf,172.28.0.12,16.28825879096985,2
0.49805523951848346,0.7722222222222223,1703912047,,False,3,39b26cd7,2023-12-30_04-54-07,6.694957971572876,22.983216762542725,1664,181e82a2b3cf,172.28.0.12,22.983216762542725,3
0.5359115501244863,0.7444444444444445,1703912055,,False,4,39b26cd7,2023-12-30_04-54-15,8.179323196411133,31.162539958953857,1664,181e82a2b3cf,172.28.0.12,31.162539958953857,4
0.5410831272602081,0.7388888888888889,1703912061,,False,5,39b26cd7,2023-12-30_04-54-21,6.495194673538208,37.657734632492065,1664,181e82a2b3cf,172.28.0.12,37.657734632492065,5
0.46342886487642926,0.7777777777777778,1703912069,,False,6,39b26cd7,2023-12-30_04-54-29,8.057845830917358,45.715580463409424,1664,181e82a2b3cf,172.28.0.12,45.715580463409424,6
0.5075341761112213,0.7166666666666667,1703912076,,False,7,39b26cd7,2023-12-30_04-54-36,6.591675519943237,52.30725598335266,1664,181e82a2b3cf,172.28.0.12,52.30725598335266,7
0.5999926626682281,0.6944444444444444,1703912084,,False,8,39b26cd7,2023-12-30_04-54-44,8.047398090362549,60.35465407371521,1664,181e82a2b3cf,172.28.0.12,60.35465407371521,8
0.44181573390960693,0.8111111111111111,1703912091,,False,9,39b26cd7,2023-12-30_04-54-51,6.620611667633057,66.97526574134827,1664,181e82a2b3cf,172.28.0.12,66.97526574134827,9
0.48132288455963135,0.7888888888888889,1703912099,,False,10,39b26cd7,2023-12-30_04-54-59,8.095162630081177,75.07042837142944,1664,181e82a2b3cf,172.28.0.12,75.07042837142944,10
