loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
4.138689200083415,0.5833333333333334,1703914252,,False,1,2f5b1c9e,2023-12-30_05-30-52,12.8697829246521,12.8697829246521,2979,dc90b0b534e2,172.28.0.12,12.8697829246521,1
4.508012851079305,0.6944444444444444,1703914263,,False,2,2f5b1c9e,2023-12-30_05-31-03,10.354912281036377,23.224695205688477,2979,dc90b0b534e2,172.28.0.12,23.224695205688477,2
3.77364714940389,0.6777777777777778,1703914272,,False,3,2f5b1c9e,2023-12-30_05-31-12,9.2372305393219,32.461925745010376,2979,dc90b0b534e2,172.28.0.12,32.461925745010376,3
3.5359276135762534,0.6666666666666666,1703914282,,False,4,2f5b1c9e,2023-12-30_05-31-22,10.39314317703247,42.85506892204285,2979,dc90b0b534e2,172.28.0.12,42.85506892204285,4
5.49185053507487,0.6444444444444445,1703914293,,False,5,2f5b1c9e,2023-12-30_05-31-33,10.65382432937622,53.50889325141907,2979,dc90b0b534e2,172.28.0.12,53.50889325141907,5
3.3426195780436196,0.6944444444444444,1703914302,,False,6,2f5b1c9e,2023-12-30_05-31-42,9.285228252410889,62.794121503829956,2979,dc90b0b534e2,172.28.0.12,62.794121503829956,6
2.6313385566075644,0.6611111111111111,1703914313,,False,7,2f5b1c9e,2023-12-30_05-31-53,10.381774663925171,73.17589616775513,2979,dc90b0b534e2,172.28.0.12,73.17589616775513,7
3.0018401940663657,0.6722222222222223,1703914323,,False,8,2f5b1c9e,2023-12-30_05-32-03,10.088715553283691,83.26461172103882,2979,dc90b0b534e2,172.28.0.12,83.26461172103882,8
3.281512498855591,0.6777777777777778,1703914333,,False,9,2f5b1c9e,2023-12-30_05-32-13,10.191129446029663,93.45574116706848,2979,dc90b0b534e2,172.28.0.12,93.45574116706848,9
2.822361469268799,0.7333333333333333,1703914342,,False,10,2f5b1c9e,2023-12-30_05-32-22,9.34057354927063,102.79631471633911,2979,dc90b0b534e2,172.28.0.12,102.79631471633911,10
