loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
4.325640837351481,0.6388888888888888,1703914454,,False,1,28549d0e,2023-12-30_05-34-14,12.296151399612427,12.296151399612427,2979,dc90b0b534e2,172.28.0.12,12.296151399612427,1
6.463444073994954,0.6611111111111111,1703914463,,False,2,28549d0e,2023-12-30_05-34-23,9.295588731765747,21.591740131378174,2979,dc90b0b534e2,172.28.0.12,21.591740131378174,2
5.451526800791423,0.6611111111111111,1703914473,,False,3,28549d0e,2023-12-30_05-34-33,10.04295039176941,31.634690523147583,2979,dc90b0b534e2,172.28.0.12,31.634690523147583,3
3.502309242884318,0.7,1703914483,,False,4,28549d0e,2023-12-30_05-34-43,10.188088655471802,41.822779178619385,2979,dc90b0b534e2,172.28.0.12,41.822779178619385,4
3.1189717451731362,0.6555555555555556,1703914494,,False,5,28549d0e,2023-12-30_05-34-54,10.31815505027771,52.140934228897095,2979,dc90b0b534e2,172.28.0.12,52.140934228897095,5
4.151069641113281,0.7277777777777777,1703914503,,False,6,28549d0e,2023-12-30_05-35-03,9.281129121780396,61.42206335067749,2979,dc90b0b534e2,172.28.0.12,61.42206335067749,6
3.1969645023345947,0.7,1703914513,,False,7,28549d0e,2023-12-30_05-35-13,10.084971904754639,71.50703525543213,2979,dc90b0b534e2,172.28.0.12,71.50703525543213,7
3.2461405595143638,0.6833333333333333,1703914523,,False,8,28549d0e,2023-12-30_05-35-23,9.996164083480835,81.50319933891296,2979,dc90b0b534e2,172.28.0.12,81.50319933891296,8
3.9607690970102944,0.6666666666666666,1703914533,,False,9,28549d0e,2023-12-30_05-35-33,9.880229711532593,91.38342905044556,2979,dc90b0b534e2,172.28.0.12,91.38342905044556,9
3.6810962359110513,0.6611111111111111,1703914542,,False,10,28549d0e,2023-12-30_05-35-42,9.43204379081726,100.81547284126282,2979,dc90b0b534e2,172.28.0.12,100.81547284126282,10
