loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
57.05893580118815,0.5,1703911838,,False,1,21a8c299,2023-12-30_04-50-38,10.722684860229492,10.722684860229492,2839,4f51be0dfbce,172.28.0.12,10.722684860229492,1
90.4055404663086,0.5,1703911848,,False,2,21a8c299,2023-12-30_04-50-48,9.64687728881836,20.36956214904785,2839,4f51be0dfbce,172.28.0.12,20.36956214904785,2
5.555313269297282,0.5277777777777778,1703911858,,False,3,21a8c299,2023-12-30_04-50-58,10.151488304138184,30.521050453186035,2839,4f51be0dfbce,172.28.0.12,30.521050453186035,3
1.5922651886940002,0.6833333333333333,1703911868,,False,4,21a8c299,2023-12-30_04-51-08,9.91655445098877,40.437604904174805,2839,4f51be0dfbce,172.28.0.12,40.437604904174805,4
0.649050752321879,0.6944444444444444,1703911878,,False,5,21a8c299,2023-12-30_04-51-18,9.42188572883606,49.859490633010864,2839,4f51be0dfbce,172.28.0.12,49.859490633010864,5
0.6204958359400431,0.7,1703911888,,False,6,21a8c299,2023-12-30_04-51-28,10.176774740219116,60.03626537322998,2839,4f51be0dfbce,172.28.0.12,60.03626537322998,6
0.6139422158400217,0.6888888888888889,1703911898,,False,7,21a8c299,2023-12-30_04-51-38,10.200778245925903,70.23704361915588,2839,4f51be0dfbce,172.28.0.12,70.23704361915588,7
0.6094776391983032,0.6666666666666666,1703911907,,False,8,21a8c299,2023-12-30_04-51-47,9.231646060943604,79.46868968009949,2839,4f51be0dfbce,172.28.0.12,79.46868968009949,8
0.5937874714533488,0.7,1703911917,,False,9,21a8c299,2023-12-30_04-51-57,10.134666442871094,89.60335612297058,2839,4f51be0dfbce,172.28.0.12,89.60335612297058,9
0.6318483551343282,0.6777777777777778,1703911928,,False,10,21a8c299,2023-12-30_04-52-08,10.239470481872559,99.84282660484314,2839,4f51be0dfbce,172.28.0.12,99.84282660484314,10
