loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7230340043703715,0.5,1703054980,,False,1,3925972e,2023-12-20_13-49-40,65.86710381507874,65.86710381507874,24964,MRYY-FX505GD,127.0.0.1,65.86710381507874,1
0.6817840933799744,0.5166666666666667,1703055031,,False,2,3925972e,2023-12-20_13-50-31,50.514809370040894,116.38191318511963,24964,MRYY-FX505GD,127.0.0.1,116.38191318511963,2
0.675671378771464,0.5555555555555556,1703055085,,False,3,3925972e,2023-12-20_13-51-25,54.27734041213989,170.65925359725952,24964,MRYY-FX505GD,127.0.0.1,170.65925359725952,3
0.6961779892444611,0.5222222222222223,1703055136,,False,4,3925972e,2023-12-20_13-52-16,50.58140182495117,221.2406554222107,24964,MRYY-FX505GD,127.0.0.1,221.2406554222107,4
0.6685338815053304,0.5555555555555556,1703055186,,False,5,3925972e,2023-12-20_13-53-06,50.40707755088806,271.64773297309875,24964,MRYY-FX505GD,127.0.0.1,271.64773297309875,5
0.6500735680262247,0.5833333333333334,1703055237,,False,6,3925972e,2023-12-20_13-53-57,50.71400499343872,322.3617379665375,24964,MRYY-FX505GD,127.0.0.1,322.3617379665375,6
0.639674166838328,0.6111111111111112,1703055286,,False,7,3925972e,2023-12-20_13-54-46,49.5219464302063,371.8836843967438,24964,MRYY-FX505GD,127.0.0.1,371.8836843967438,7
0.6162095665931702,0.6722222222222223,1703055337,,False,8,3925972e,2023-12-20_13-55-37,50.56781721115112,422.4515016078949,24964,MRYY-FX505GD,127.0.0.1,422.4515016078949,8
0.6629369755585989,0.5666666666666667,1703055394,,False,9,3925972e,2023-12-20_13-56-34,57.01924157142639,479.4707431793213,24964,MRYY-FX505GD,127.0.0.1,479.4707431793213,9
0.7578206857045492,0.5166666666666667,1703055447,,False,10,3925972e,2023-12-20_13-57-27,53.054176568984985,532.5249197483063,24964,MRYY-FX505GD,127.0.0.1,532.5249197483063,10
