loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6656590898831686,0.5944444444444444,1703912630,,False,1,52a4f5d0,2023-12-30_05-03-50,8.000582933425903,8.000582933425903,1664,181e82a2b3cf,172.28.0.12,8.000582933425903,1
0.6257193287213644,0.6388888888888888,1703912638,,False,2,52a4f5d0,2023-12-30_05-03-58,7.438628673553467,15.43921160697937,1664,181e82a2b3cf,172.28.0.12,15.43921160697937,2
0.6376843849817911,0.6666666666666666,1703912644,,False,3,52a4f5d0,2023-12-30_05-04-04,6.6459221839904785,22.08513379096985,1664,181e82a2b3cf,172.28.0.12,22.08513379096985,3
0.4997606972853343,0.7777777777777778,1703912652,,False,4,52a4f5d0,2023-12-30_05-04-12,7.317620515823364,29.402754306793213,1664,181e82a2b3cf,172.28.0.12,29.402754306793213,4
0.5790628592173258,0.7166666666666667,1703912659,,False,5,52a4f5d0,2023-12-30_05-04-19,7.5447328090667725,36.947487115859985,1664,181e82a2b3cf,172.28.0.12,36.947487115859985,5
0.4488361179828644,0.8,1703912668,,False,6,52a4f5d0,2023-12-30_05-04-28,8.172889709472656,45.12037682533264,1664,181e82a2b3cf,172.28.0.12,45.12037682533264,6
0.5118175248305002,0.7222222222222222,1703912675,,False,7,52a4f5d0,2023-12-30_05-04-35,7.455061674118042,52.575438499450684,1664,181e82a2b3cf,172.28.0.12,52.575438499450684,7
0.4500552217165629,0.7833333333333333,1703912683,,False,8,52a4f5d0,2023-12-30_05-04-43,8.079857349395752,60.655295848846436,1664,181e82a2b3cf,172.28.0.12,60.655295848846436,8
0.4107193350791931,0.8333333333333334,1703912690,,False,9,52a4f5d0,2023-12-30_05-04-50,7.001517295837402,67.65681314468384,1664,181e82a2b3cf,172.28.0.12,67.65681314468384,9
0.4340229233105977,0.7888888888888889,1703912697,,False,10,52a4f5d0,2023-12-30_05-04-57,7.360290050506592,75.01710319519043,1664,181e82a2b3cf,172.28.0.12,75.01710319519043,10
