loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7198760906855265,0.5777777777777777,1703911810,,False,1,5833d5c5,2023-12-30_04-50-10,9.136975288391113,9.136975288391113,1664,181e82a2b3cf,172.28.0.12,9.136975288391113,1
0.5914936165014902,0.7111111111111111,1703911817,,False,2,5833d5c5,2023-12-30_04-50-17,7.549371242523193,16.686346530914307,1664,181e82a2b3cf,172.28.0.12,16.686346530914307,2
0.4960053165753682,0.8277777777777777,1703911825,,False,3,5833d5c5,2023-12-30_04-50-25,7.261662244796753,23.94800877571106,1664,181e82a2b3cf,172.28.0.12,23.94800877571106,3
0.539517323176066,0.7833333333333333,1703911832,,False,4,5833d5c5,2023-12-30_04-50-32,7.733885288238525,31.681894063949585,1664,181e82a2b3cf,172.28.0.12,31.681894063949585,4
0.44998906056086224,0.7444444444444445,1703911840,,False,5,5833d5c5,2023-12-30_04-50-40,7.266448020935059,38.948342084884644,1664,181e82a2b3cf,172.28.0.12,38.948342084884644,5
0.4258241554101308,0.7888888888888889,1703911847,,False,6,5833d5c5,2023-12-30_04-50-47,7.618145704269409,46.56648778915405,1664,181e82a2b3cf,172.28.0.12,46.56648778915405,6
0.4740757346153259,0.7722222222222223,1703911854,,False,7,5833d5c5,2023-12-30_04-50-54,7.155371904373169,53.72185969352722,1664,181e82a2b3cf,172.28.0.12,53.72185969352722,7
0.4627179205417633,0.7944444444444444,1703911862,,False,8,5833d5c5,2023-12-30_04-51-02,7.779451370239258,61.50131106376648,1664,181e82a2b3cf,172.28.0.12,61.50131106376648,8
0.6146882573763529,0.6888888888888889,1703911869,,False,9,5833d5c5,2023-12-30_04-51-09,7.3231799602508545,68.82449102401733,1664,181e82a2b3cf,172.28.0.12,68.82449102401733,9
0.42295433084170025,0.8222222222222222,1703911878,,False,10,5833d5c5,2023-12-30_04-51-18,8.013756036758423,76.83824706077576,1664,181e82a2b3cf,172.28.0.12,76.83824706077576,10
