loss,acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
12.461097558339437,0.6944444444444444,1703910310,,False,1,071f3272,2023-12-30_04-25-10,6.759191036224365,6.759191036224365,2284,456836de063c,172.28.0.12,6.759191036224365,1
19.312849680582683,0.6611111111111111,1703910317,,False,2,071f3272,2023-12-30_04-25-17,6.8061981201171875,13.565389156341553,2284,456836de063c,172.28.0.12,13.565389156341553,2
10.820084571838379,0.6888888888888889,1703910323,,False,3,071f3272,2023-12-30_04-25-23,5.387354135513306,18.95274329185486,2284,456836de063c,172.28.0.12,18.95274329185486,3
13.132834434509277,0.6055555555555555,1703910330,,False,4,071f3272,2023-12-30_04-25-30,7.190558910369873,26.14330220222473,2284,456836de063c,172.28.0.12,26.14330220222473,4
8.36699136098226,0.7222222222222222,1703910335,,False,5,071f3272,2023-12-30_04-25-35,5.4309656620025635,31.574267864227295,2284,456836de063c,172.28.0.12,31.574267864227295,5
13.924729983011881,0.5944444444444444,1703910341,,False,6,071f3272,2023-12-30_04-25-41,6.152249813079834,37.72651767730713,2284,456836de063c,172.28.0.12,37.72651767730713,6
16.209463755289715,0.6,1703910348,,False,7,071f3272,2023-12-30_04-25-48,6.148231267929077,43.874748945236206,2284,456836de063c,172.28.0.12,43.874748945236206,7
7.521101474761963,0.7,1703910353,,False,8,071f3272,2023-12-30_04-25-53,5.453794717788696,49.3285436630249,2284,456836de063c,172.28.0.12,49.3285436630249,8
13.099200248718262,0.6333333333333333,1703910360,,False,9,071f3272,2023-12-30_04-26-00,6.928173065185547,56.25671672821045,2284,456836de063c,172.28.0.12,56.25671672821045,9
12.759397506713867,0.6166666666666667,1703910365,,False,10,071f3272,2023-12-30_04-26-05,5.414358377456665,61.671075105667114,2284,456836de063c,172.28.0.12,61.671075105667114,10
